Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Omregistrering,Årsavgift,1. gang registrert,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2-utslipp,Antall seter,Karosseri,Antall dører,Antall eiere,Bilen står i,Salgsform,Avgiftsklasse,Reg.nr.,Chassis nr. (VIN),Maksimal tilhengervekt
340339850,2006,226 934 km,Manuell,Diesel,1 845 kr (avgifter),09.07.2007,Sølv,Forhjulsdrift,109 Hk,"1,6 l",1 341 kg,132 g/km,5,Stasjonsvogn,4,8,Norge,Bruktbil til salgs,Personbil,SD37714,YV1MW765262199738,1 300 kg
337270395,2011,287 000 km,Manuell,Diesel,3 074 kr (avgifter),02.05.2011,Grå,Forhjulsdrift,90 Hk,"1,4 l",1 135 kg,113 g/km,5,Flerbruksbil,5,4,Norge,Bruktbil til salgs,Personbil,VX36412,JTDKC3C3101002003,800 kg
340160567,2008,270 000 km,Automat,Bensin,1 845 kr (avgifter),02.07.2008,Svart,Forhjulsdrift,120 Hk,"1,6 l",1 312 kg,174 g/km,5,Kombi 5-dørs,5,3,Norge,Bruktbil til salgs,Personbil,AS18570,VF34C5FWF55254001,1 520 kg
268882640,2006,186 000 km,Manuell,Bensin,1 729 kr (avgifter),30.03.2006,Sølv,Forhjulsdrift,102 Hk,"1,6 l",1 208 kg,178 g/km,5,Kombi 5-dørs,5,3,Norge,Bruktbil til salgs,Personbil,PP63025,WVWZZZ1KZ6W088746,1 000 kg
339611012,1999,205 755 km,Manuell,Bensin,1 845 kr (avgifter),02.03.1999,Grønn,Forhjulsdrift,86 Hk,"1,3 l",1 065 kg,168 g/km,5,Coupe,5,9,Norge,Bruktbil til salgs,Personbil,YE69346,SB164EEB10E002969,1 000 kg
339814746,2005,194 000 km,Manuell,Diesel,1 845 kr (avgifter),01.06.2006,Grå,Bakhjulsdrift,163 Hk,2 l,1 430 kg,153 g/km,5,Sedan,4,6,Norge,Bruktbil til salgs,Personbil,BR27259,WBAVC31080KU54110,1 600 kg
339778227,2004,292 000 km,Manuell,Bensin,1 845 kr (avgifter),19.02.2004,Grå,Forhjulsdrift,129 Hk,"1,8 l",1 295 kg,172 g/km,5,Stasjonsvogn,4,5,Norge,Bruktbil til salgs,Personbil,ST86693,SB1ER56L60E053349,1 300 kg
337882443,2003,165 352 km,Manuell,Bensin,1 845 kr (avgifter),15.10.2002,Rød,Forhjulsdrift,109 Hk,"1,6 l",1 355 kg,184 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,UR67298,YV1VW10K33F964365,1 200 kg
335882879,2005,268 709 km,Manuell,Diesel,1 777 kr (avgifter),07.10.2005,Svart,Forhjulsdrift,136 Hk,2 l,1 710 kg,176 g/km,7,Flerbruksbil,4,6,Norge,Bruktbil til salgs,Personbil,UF39594,JMBLJNA8W6Z002554,2 000 kg
339737318,2007,190 780 km,Manuell,Bensin,Fritatt (avgifter),31.08.2006,Svart,Forhjulsdrift,102 Hk,"1,6 l",1 308 kg,187 g/km,5,Flerbruksbil,5,6,Norge,Bruktbil til salgs,Personbil,SU33838,WVWZZZ1KZ7W513288,1 200 kg
339722924,2003,126 000 km,Manuell,Bensin,3 074 kr (avgifter),15.11.2002,Sølv,Forhjulsdrift,75 Hk,"1,4 l",1 186 kg,156 g/km,5,Kombi 5-dørs,5,6,Norge,Bruktbil til salgs,Personbil,KH19092,WVWZZZ9NZ3D088796,1 000 kg
339672965,2008,296 497 km,Manuell,Bensin,Fritatt (avgifter),26.06.2007,Svart,Forhjulsdrift,99 Hk,"1,6 l",1 275 kg,167 g/km,4,Kombi 3-dørs,2,8,Norge,Bruktbil til salgs,Personbil,AA54003,YV1MK204282043149,1 200 kg
339672436,2004,123 456 km,Manuell,Bensin,1 845 kr (avgifter),15.04.2013,Svart,Firehjulsdrift,163 Hk,"1,8 l",1 525 kg,223 g/km,5,Stasjonsvogn,4,4,Norge,Bruktbil til salgs,Personbil,BS67208,Wauzzz8e04a064652,1 600 kg
339631836,2007,170 190 km,Manuell,Bensin,1 845 kr (avgifter),28.08.2006,Grønn,Forhjulsdrift,64 Hk,"1,2 l",1 173 kg,144 g/km,5,Coupe,4,8,Norge,Bruktbil til salgs,Personbil,AA52582,WVWZZZ9NZ7D008945,800 kg
339377270,2010,303 968 km,Manuell,Diesel,1 845 kr (avgifter),10.05.2010,Sølv,Forhjulsdrift,105 Hk,"1,9 l",1 603 kg,140 g/km,7,Flerbruksbil,5,5,Norge,Bruktbil til salgs,Personbil,LS73354,WVGZZZ1TZAW105738,1 200 kg
339218905,2007,240 000 km,Manuell,Diesel,Fritatt (avgifter),23.11.2007,Sølv,Firehjulsdrift,150 Hk,2 l,1 643 kg,184 g/km,5,Kombi 5-dørs,5,1,Norge,Bruktbil til salgs,Personbil,JD48298,SJNFDNJ10U1127871,1 400 kg
339173613,2008,201 600 km,Manuell,Bensin,Ikke oppgitt (avgifter),27.03.2008,Beige,Forhjulsdrift,64 Hk,"1,2 l",1 165 kg,145 g/km,5,Stasjonsvogn,5,2,Norge,Bruktbil til salgs,Personbil,KH56329,TMBHY26Y484040719,750 kg
339030559,2007,335 000 km,Manuell,Diesel,1 845 kr (avgifter),24.05.2007,Grå,Forhjulsdrift,126 Hk,2 l,1 465 kg,155 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,VF87134,SB1ED56L80E040617,1 300 kg
338826148,2006,299 081 km,Manuell,Diesel,1 845 kr (avgifter),13.06.2006,Rød,Forhjulsdrift,101 Hk,"1,9 l",1 285 kg,140 g/km,5,Stasjonsvogn,5,3,Norge,Bruktbil til salgs,Personbil,XK14292,TMBJS21U468880089,1 300 kg
338799098,2004,180 715 km,Manuell,Bensin,3 074 kr (avgifter),22.10.2004,Svart,Forhjulsdrift,95 Hk,"1,5 l",1 195 kg,161 g/km,5,Stasjonsvogn,2,3,Norge,Bruktbil til salgs,Personbil,JU88897,WDD1693311J027663,1 000 kg
338499955,2002,209 876 km,Manuell,Bensin,Fritatt (avgifter),01.07.2002,Gul,Forhjulsdrift,86 Hk,"1,3 l",1 000 kg,155 g/km,5,Kombi 5-dørs,4,6,Norge,Bruktbil til salgs,Personbil,PC97068,JTDKW223500252885,900 kg
338409566,2003,139 900 km,Manuell,Bensin,1 880 kr (avgifter),13.09.2002,Sølv,Forhjulsdrift,122 Hk,"1,8 l",1 300 kg,190 g/km,5,Sedan,4,4,Norge,Bruktbil til salgs,Personbil,TL21214,W0L0ZCF6931005495,1 300 kg
338377505,2009,260 000 km,Manuell,Diesel,1 845 kr (avgifter),10.09.2008,Hvit,Forhjulsdrift,120 Hk,"1,9 l",1 490 kg,147 g/km,5,Sedan,4,7,Norge,Bruktbil til salgs,Personbil,SD44565,YS3FF46V691000460,1 500 kg
338257867,2008,191 016 km,Manuell,Diesel,Fritatt (avgifter),22.07.2009,Sølv,Forhjulsdrift,109 Hk,"1,6 l",1 319 kg,129 g/km,5,Sedan,4,5,Norge,Bruktbil til salgs,Personbil,SU75948,YV1MS765282395992,1 300 kg
338025371,2004,252 552 km,Manuell,Diesel,3 074 kr (avgifter),28.03.2008,Gull,Forhjulsdrift,75 Hk,"1,4 l",1 100 kg,129 g/km,4,Kombi 3-dørs,2,2,Norge,Bruktbil til salgs,Personbil,KH56154,WMWRB11030TK34540,650 kg
335952689,2003,246 000 km,Automat,Bensin,1 845 kr (avgifter),17.07.2003,Grå,Forhjulsdrift,179 Hk,2 l,1 562 kg,246 g/km,5,Sedan,4,3,Norge,Bruktbil til salgs,Personbil,PD10025,YV1TS49K941347091,1 600 kg
337315694,2008,197 769 km,Automat,Bensin,1 800 kr (avgifter),17.06.2008,Sølv,Forhjulsdrift,87 Hk,"1,3 l",1 025 kg,136 g/km,5,Sedan,4,7,Norge,Bruktbil til salgs,Personbil,DL93385,VNKKL96300A305229,750 kg
337298899,2007,181 000 km,Manuell,Diesel,1 845 kr (avgifter),19.11.2008,Sølv,Forhjulsdrift,121 Hk,2 l,1 430 kg,158 g/km,5,Stasjonsvogn,4,3,Norge,Bruktbil til salgs,Personbil,HB69903,KL1NF35UJ7K671764,1 000 kg
334372452,2001,314 700 km,Automat,Bensin,1 777 kr (avgifter),02.04.2001,Sølv,Firehjulsdrift,200 Hk,"2,4 l",1 687 kg,254 g/km,5,Stasjonsvogn,5,9,Norge,Bruktbil til salgs,Personbil,AD90844,YV1SW58K711109583,1 800 kg
318452067,2004,250 080 km,Manuell,Bensin,1 845 kr (avgifter),16.12.2004,Svart,Forhjulsdrift,165 Hk,"2,4 l",1 645 kg,223 g/km,7,Flerbruksbil,5,5,Norge,Bruktbil til salgs,Personbil,HB63755,JMBLNNA4W4Z003854,1 600 kg
336328005,2004,195 526 km,Automat,Bensin,1 777 kr (avgifter),17.06.2004,Grå,Forhjulsdrift,87 Hk,"1,3 l",935 kg,150 g/km,5,Kombi 5-dørs,4,7,Norge,Bruktbil til salgs,Personbil,AD97771,VNKKL18390A120983,900 kg
